"characterCount","wordCount","syllableCount","sentenceCount","sectionCount","subsectionCount","paragraphCount","meanSectionSize","meanParagraphSize","largestSectionSize","shortestSectionSize","largestShortestSectionRatio","sectionSizeStandardDeviation","meanOfSubsectionsPerSection","abstractSize","abstractSizeArtcileLengthRatio","citationCount","citationCountPerSentence","citationCountPerSection","externalLinksCount","externalLinksPerSentence","externalLinksPerSection","imageCount","imagePerSentence","imagePerSection","meanSentenceSize","largestSentenceSize","shortestSentenceSize","largeSentenceRate","shortSentenceRate","questionCount","questionRatio","exclamationCount","exclamationRatio","toBeVerbCount","toBeVerbRatio","toBeVerbPerSentence","toBeVerbRate","modalAuxiliaryVerbCount","modalAuxiliaryVerbsRatio","modalAuxiliaryVerbsPerSentence","modalAuxiliaryVerbsRate","passiveVoiceCount","passiveVoiceRatio","passiveVoicePerSentence","passiveVoiceRate","numberOfSentencesThatStartWithACoordinatingConjunction","numberOfSentencesThatStartWithADeterminer","numberOfSentencesThatStartWithASubordinatingPrepositionOrConjunction","numberOfSentencesThatStartWithAnAdjective","numberOfSentencesThatStartWithANoun","numberOfSentencesThatStartWithAPronoun","numberOfSentencesThatStartWithAnAdverb","numberOfSentencesThatStartWithAnArticle","numberOfSentencesThatStartWithACoordinatingConjunctionRatio","numberOfSentencesThatStartWithADeterminerRatio","numberOfSentencesThatStartWithASubordinatingPrepositionOrConjunctionRatio","numberOfSentencesThatStartWithAnAdjectiveRatio","numberOfSentencesThatStartWithANounRatio","numberOfSentencesThatStartWithAPronounRatio","numberOfSentencesThatStartWithAnAdverbRatio","numberOfSentencesThatStartWithAnArticleRatio","automatedReadabilityIndex","colemanLiauIndex","fleshReadingEase","fleschKincaidGradeLevel","gunningFogIndex","lasbarhetsIndex","smogGrading","daleChallReadabilityFormula","differentWordCount","differentWordsPerSentence","differentWordsRate","nounCount","nounsPerSentence","nounsRate","differentNounCount","differentNounsPerSentence","differentNounsRate","differentNounsDifferentWordsRatio","verbCount","verbsPerSentence","verbsRate","differentVerbCount","differentVerbsPerSentence","differentVerbsRate","differentVerbsDifferentWordsRatio","pronounCount","pronounsPerSentence","pronounsRate","differentPronounCount","differentPronounsPerSentence","differentPronounsRate","differentPronounsDifferentWordsRatio","adjectiveCount","adjectivesPerSentence","adjectivesRate","differentAdjectiveCount","differentAdjectivesPerSentence","differentAdjectivesRate","differentAdjectivesDifferentWordsRatio","adverbCount","adverbsPerSentence","adverbsRate","differentAdverbCount","differentAdverbsPerSentence","differentAdverbsRate","differentAdverbsDifferentWordsRatio","coordinatingConjunctionCount","coordinatingConjunctionsPerSentence","coordinatingConjunctionsRate","differentCoordinatingConjunctionCount","differentCoordinatingConjunctionsPerSentence","differentCoordinatingConjunctionsRate","differentCoordinatingConjunctionsDifferentWordsRatio","subordinatingPrepositionAndConjunctionCount","subordinatingPrepositionsAndConjunctionsPerSentence","subordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionAndConjunctionCount","differentSubordinatingPrepositionsAndConjunctionsPerSentence","differentSubordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionsAndConjunctionsDifferentWordsRatio","syllablesPerWord","charactersPerWord","he_","ing","ng_","_th","the","_of","of_","in_","_in","ion","on_","ed_","_an","and","nd_","er_","_to","to_","as_","DT,NNP,NNP","NNP,NNP,NNP","DT,NN,IN","NN,IN,DT","IN,DT,NNP","NNP,NNP,IN","NNP,IN,NNP","NNP,IN,DT","IN,DT,NN","DT,NN,VBD","NNS,IN,DT","NNP,NNP,VBD","JJ,NN,IN","IN,DT,JJ","DT,JJ,NN","NN,IN,NNP","IN,NNP,NNP","VBD,DT,NN","VBD,VBN,IN","VBN,IN,DT","NN,IN,NN","IN,NN,IN","JJ,NNS,IN","NN,CC,NN","IN,JJ,NNS","IN,DT,NNS","TO,VB,DT","DT,NN,NN","NNP,NNP,CC","IN,JJ,NN","NNP,CC,NNP","NNP,POS,NN","NN,IN,JJ","qualityClass"
24334,4334,8400,185,7,7,55,3476.285714285714,78.8,11377,189,60.195767195767196,4010.992514625396,1,1412,0.058025807512122954,262,1.4162162162162162,37.42857142857143,59,0.31891891891891894,8.428571428571429,7,0.03783783783783784,1,23.427027027027027,62,2,0.17297297297297298,0.32972972972972975,0,0,0,0,181,0.556923076923077,0.9783783783783784,0.04176280572219659,44,0.13538461538461538,0.23783783783783785,0.01015228426395939,78,0.24,0.42162162162162165,0.01799723119520074,0,32,32,27,50,16,23,12,0,0.17297297297297298,0.17297297297297298,0.14594594594594595,0.2702702702702703,0.08648648648648649,0.12432432432432433,0.06486486486486487,16.728631187717482,15.950789109367786,19.087947355292556,16.416868182441792,20.639846343805736,61.25609002766363,17.80541091248751,12.336438547001086,1244,6.724324324324324,0.2870327641901246,1395,7.54054054054054,0.32187355791416705,545,2.945945945945946,0.12574988463313336,0.43810289389067525,325,1.7567567567567568,0.0749884633133364,163,0.8810810810810811,0.03760959852330411,0.1310289389067524,107,0.5783783783783784,0.024688509460083063,11,0.05945945945945946,0.0025380710659898475,0.008842443729903537,559,3.0216216216216214,0.12898015689893863,278,1.5027027027027027,0.0641439778495616,0.22347266881028938,193,1.0432432432432432,0.04453161052145824,79,0.42702702702702705,0.01822796492847254,0.0635048231511254,172,0.9297297297297298,0.9297297297297298,5,0.02702702702702703,0.0011536686663590216,0.0040192926045016075,610,3.2972972972972974,0.14074757729580065,51,0.2756756756756757,0.011767420396862021,0.0409967845659164,1.9381633594831564,5.614674665436087,191,164,146,325,307,192,189,112,204,168,138,157,183,140,150,101,102,95,79,1,2,87,45,10,0,1,6,75,2,28,1,52,36,57,25,4,1,9,23,44,28,41,36,41,17,12,17,2,37,4,2,48,1
7383,1398,2560,95,6,1,14,1230.5,99.85714285714286,1953,452,4.320796460176991,552.4124365001207,0.16666666666666666,949,0.1285385344710822,106,1.1157894736842104,17.666666666666668,18,0.18947368421052632,3,4,0.042105263157894736,0.6666666666666666,14.715789473684211,34,3,0.1368421052631579,0.2631578947368421,0,0,0,0,61,0.5041322314049587,0.6421052631578947,0.04363376251788269,9,0.0743801652892562,0.09473684210526316,0.006437768240343348,30,0.24793388429752067,0.3157894736842105,0.02145922746781116,0,26,7,5,38,10,4,21,0,0.2736842105263158,0.07368421052631578,0.05263157894736842,0.4,0.10526315789473684,0.042105263157894736,0.22105263157894736,10.801950530833523,13.24151645207439,36.980018748588236,11.757169339658159,15.156702055568104,46.33238460959265,13.679177215980832,11.154521898953393,572,6.021052631578947,0.40915593705293274,457,4.810526315789474,0.32689556509299,256,2.694736842105263,0.18311874105865522,0.44755244755244755,121,1.2736842105263158,0.08655221745350501,67,0.7052631578947368,0.04792560801144492,0.11713286713286714,46,0.4842105263157895,0.032904148783977114,5,0.05263157894736842,0.00357653791130186,0.008741258741258742,164,1.7263157894736842,0.11731044349070101,106,1.1157894736842104,0.07582260371959942,0.1853146853146853,57,0.6,0.0407725321888412,41,0.43157894736842106,0.029327610872675252,0.07167832167832168,64,0.6736842105263158,0.6736842105263158,3,0.031578947368421054,0.002145922746781116,0.005244755244755245,178,1.8736842105263158,0.12732474964234622,27,0.28421052631578947,0.019313304721030045,0.0472027972027972,1.8311874105865522,5.281115879828326,84,28,23,89,81,31,29,44,57,16,16,49,61,54,59,31,33,34,45,2,11,16,12,4,2,2,3,24,1,7,2,12,15,24,4,8,0,2,12,3,2,5,4,7,3,4,14,5,10,7,0,6,1
5645,1156,1949,51,4,2,15,1411.25,77.06666666666666,2914,786,3.707379134860051,1006.7788154968962,0.5,1030,0.1824623560673162,35,0.6862745098039216,8.75,19,0.37254901960784315,4.75,2,0.0392156862745098,0.5,22.666666666666668,75,8,0.1568627450980392,0.29411764705882354,0,0,0,0,52,0.6419753086419753,1.0196078431372548,0.04498269896193772,6,0.07407407407407407,0.11764705882352941,0.005190311418685121,33,0.4074074074074074,0.6470588235294118,0.028546712802768166,0,27,7,1,5,7,3,25,0,0.5294117647058824,0.13725490196078433,0.0196078431372549,0.09803921568627451,0.13725490196078433,0.058823529411764705,0.49019607843137253,12.90329008073818,11.607439446366783,41.1939042675894,13.144636678200694,16.71372549019608,50.95386389850058,15.021129683784007,10.921052133794694,400,7.8431372549019605,0.3460207612456747,411,8.058823529411764,0.3555363321799308,190,3.7254901960784315,0.1643598615916955,0.475,81,1.588235294117647,0.07006920415224914,62,1.2156862745098038,0.05363321799307959,0.155,25,0.49019607843137253,0.02162629757785467,4,0.0784313725490196,0.0034602076124567475,0.01,88,1.7254901960784315,0.07612456747404844,49,0.9607843137254902,0.04238754325259515,0.1225,24,0.47058823529411764,0.020761245674740483,15,0.29411764705882354,0.012975778546712802,0.0375,25,0.49019607843137253,0.49019607843137253,3,0.058823529411764705,0.0025951557093425604,0.0075,185,3.627450980392157,0.16003460207612458,25,0.49019607843137253,0.02162629757785467,0.0625,1.6859861591695502,4.883217993079585,108,24,21,109,92,51,48,24,31,28,32,59,27,48,46,17,24,24,24,21,25,24,27,19,20,13,6,34,3,6,10,10,15,15,7,21,0,6,20,5,8,4,6,1,7,2,3,5,4,2,1,2,1
13567,2600,4706,122,5,6,22,2713.4,118.18181818181819,5651,269,21.007434944237918,2274.3470051863237,1.2,1284,0.09464140930198275,75,0.6147540983606558,15,17,0.13934426229508196,3.4,3,0.02459016393442623,0.6,21.311475409836067,59,1,0.1721311475409836,0.3114754098360656,0,0,0,0,113,0.576530612244898,0.9262295081967213,0.04346153846153846,3,0.015306122448979591,0.02459016393442623,0.001153846153846154,34,0.17346938775510204,0.2786885245901639,0.013076923076923076,0,47,23,5,25,10,7,42,0,0.38524590163934425,0.1885245901639344,0.040983606557377046,0.20491803278688525,0.08196721311475409,0.05737704918032787,0.3442622950819672,13.802880012610345,13.493369230769233,32.077852459016384,14.079475409836068,17.58612862547289,52.13821138211382,15.681381430017439,11.32534918032787,810,6.639344262295082,0.31153846153846154,820,6.721311475409836,0.3153846153846154,330,2.7049180327868854,0.12692307692307692,0.4074074074074074,196,1.6065573770491803,0.07538461538461538,90,0.7377049180327869,0.03461538461538462,0.1111111111111111,70,0.5737704918032787,0.026923076923076925,11,0.09016393442622951,0.004230769230769231,0.013580246913580247,335,2.7459016393442623,0.12884615384615383,173,1.4180327868852458,0.06653846153846153,0.21358024691358024,105,0.860655737704918,0.04038461538461539,62,0.5081967213114754,0.023846153846153847,0.07654320987654321,126,1.0327868852459017,1.0327868852459017,3,0.02459016393442623,0.001153846153846154,0.003703703703703704,372,3.0491803278688523,0.14307692307692307,45,0.36885245901639346,0.01730769230769231,0.05555555555555555,1.81,5.218076923076923,243,58,55,269,239,99,101,79,98,38,40,81,120,106,115,56,38,32,62,0,16,32,59,7,1,4,6,75,0,31,4,33,48,54,17,9,4,7,21,5,4,21,10,17,25,1,10,6,7,28,1,10,1
15471,3185,5083,135,8,0,29,1933.875,109.82758620689656,7065,24,294.375,2316.35273652352,0,69,0.004459957339538492,69,0.5111111111111111,8.625,12,0.08888888888888889,1.5,7,0.05185185185185185,0.875,23.59259259259259,74,5,0.1925925925925926,0.3037037037037037,0,0,0,0,132,0.4429530201342282,0.9777777777777777,0.04144427001569859,26,0.087248322147651,0.1925925925925926,0.00816326530612245,73,0.24496644295302014,0.5407407407407407,0.02291993720565149,0,43,35,7,29,7,4,34,0,0.31851851851851853,0.25925925925925924,0.05185185185185185,0.21481481481481482,0.05185185185185185,0.02962962962962963,0.2518518518518518,13.244917960346534,11.507215070643642,47.87382464096751,12.44294784580499,15.703913018198733,49.25589826412026,14.112285643923574,10.825235763707193,1017,7.533333333333333,0.31930926216640504,1041,7.711111111111111,0.32684458398744115,423,3.1333333333333333,0.13281004709576139,0.415929203539823,298,2.2074074074074073,0.09356357927786499,198,1.4666666666666666,0.06216640502354788,0.19469026548672566,99,0.7333333333333333,0.03108320251177394,15,0.1111111111111111,0.004709576138147566,0.014749262536873156,197,1.4592592592592593,0.06185243328100471,137,1.0148148148148148,0.043014128728414446,0.13470993117010815,106,0.7851851851851852,0.03328100470957614,62,0.45925925925925926,0.01946624803767661,0.06096361848574238,84,0.6222222222222222,0.6222222222222222,3,0.022222222222222223,0.0009419152276295133,0.0029498525073746312,435,3.2222222222222223,0.13657770800627944,45,0.3333333333333333,0.0141287284144427,0.04424778761061947,1.5959183673469388,4.8574568288854,283,80,71,315,262,88,81,92,95,67,79,168,92,79,79,91,111,98,69,15,50,50,55,39,7,6,10,77,16,28,21,27,30,47,18,16,15,23,27,15,9,12,16,7,14,10,14,4,7,7,14,7,1
10650,2221,3625,80,5,9,26,2130,85.42307692307692,3778,985,3.8355329949238577,1056.8513140456419,1.8,985,0.09248826291079812,44,0.55,8.8,15,0.1875,3,4,0.05,0.8,27.7625,87,3,0.275,0.375,0,0,0,0,87,0.5918367346938775,1.0875,0.039171544349392164,5,0.034013605442176874,0.0625,0.0022512381809995496,38,0.2585034013605442,0.475,0.017109410175596577,1,33,6,7,11,6,5,30,0.0125,0.4125,0.075,0.0875,0.1375,0.075,0.0625,0.375,15.036346803241784,11.329221071589373,40.57636866839263,14.496717638451148,18.074833408374605,52.43430777171346,15.693895506692499,12.165586636650158,714,8.925,0.3214768122467357,780,9.75,0.3511931562359298,314,3.925,0.14137775776677172,0.43977591036414565,147,1.8375,0.06618640252138676,100,1.25,0.045024763619991,0.1400560224089636,54,0.675,0.024313372354795137,10,0.125,0.004502476361999099,0.014005602240896359,181,2.2625,0.0814948221521837,101,1.2625,0.045475011256190905,0.14145658263305322,126,1.575,0.056731202161188654,72,0.9,0.03241782980639352,0.10084033613445378,99,1.2375,1.2375,5,0.0625,0.0022512381809995496,0.0070028011204481795,272,3.4,0.12246735704637551,39,0.4875,0.017559657811796487,0.0546218487394958,1.6321476812246736,4.795137325529041,170,44,44,171,173,55,46,64,77,31,38,111,72,78,77,80,43,36,65,50,71,16,23,36,15,4,4,39,4,13,18,16,21,24,6,13,5,19,28,7,10,15,6,13,4,4,7,14,3,27,0,10,1
12703,2326,4274,81,6,6,20,2117.1666666666665,116.3,3686,951,3.8759200841219767,1137.0615491989283,1,1649,0.12981185546721247,41,0.5061728395061729,6.833333333333333,23,0.2839506172839506,3.8333333333333335,3,0.037037037037037035,0.5,28.71604938271605,94,13,0.14814814814814814,0.35802469135802467,0,0,0,0,46,0.2787878787878788,0.5679012345679012,0.019776440240756664,12,0.07272727272727272,0.14814814814814814,0.005159071367153913,19,0.11515151515151516,0.2345679012345679,0.00816852966466036,0,27,14,2,30,2,4,25,0,0.3333333333333333,0.1728395061728395,0.024691358024691357,0.37037037037037035,0.024691358024691357,0.04938271604938271,0.30864197530864196,18.650780495313313,15.281702493551155,22.236619162871705,17.291632432088154,20.893126545863723,62.8456472956819,17.974643077276063,12.453468671910661,832,10.271604938271604,0.3576956147893379,848,10.469135802469136,0.3645743766122098,377,4.654320987654321,0.16208082545141875,0.453125,165,2.037037037037037,0.0709372312983663,135,1.6666666666666667,0.058039552880481515,0.1622596153846154,67,0.8271604938271605,0.02880481513327601,13,0.16049382716049382,0.005588993981083405,0.015625,266,3.2839506172839505,0.11435941530524506,133,1.6419753086419753,0.05717970765262253,0.15985576923076922,32,0.3950617283950617,0.013757523645743766,27,0.3333333333333333,0.011607910576096303,0.03245192307692308,104,1.2839506172839505,1.2839506172839505,4,0.04938271604938271,0.0017196904557179708,0.004807692307692308,303,3.740740740740741,0.13026655202063628,37,0.4567901234567901,0.01590713671539123,0.04447115384615385,1.8374892519346517,5.4613069647463455,151,62,52,184,159,79,74,53,93,111,63,104,97,101,98,62,77,76,36,30,50,31,18,21,9,12,0,33,2,23,11,26,17,25,9,13,2,4,11,10,6,24,13,26,8,7,3,5,22,7,6,25,1
12600,2551,4178,112,7,2,28,1800,91.10714285714286,4510,1,4510,1677.6776607362135,0.2857142857142857,0,0,66,0.5892857142857143,9.428571428571429,1,0.008928571428571428,0.14285714285714285,2,0.017857142857142856,0.2857142857142857,22.776785714285715,64,4,0.16964285714285715,0.3125,0,0,0,0,107,0.4533898305084746,0.9553571428571429,0.041944335554684437,11,0.046610169491525424,0.09821428571428571,0.00431203449627597,48,0.2033898305084746,0.42857142857142855,0.018816150529204233,1,38,26,4,22,7,8,30,0.008928571428571428,0.3392857142857143,0.23214285714285715,0.03571428571428571,0.19642857142857142,0.0625,0.07142857142857142,0.26785714285714285,13.222210967687737,11.943159545276362,45.15960444433557,12.618857835862691,16.182450859606877,50.44603480306103,14.592783717505469,10.726938097104778,897,8.008928571428571,0.3516268130145041,785,7.008928571428571,0.30772246177969426,396,3.5357142857142856,0.15523324186593493,0.4414715719063545,236,2.107142857142857,0.09251274010192082,155,1.3839285714285714,0.06076048608388867,0.17279821627647715,104,0.9285714285714286,0.04076832614660917,15,0.13392857142857142,0.005880047040376323,0.016722408026755852,180,1.6071428571428572,0.07056056448451588,124,1.1071428571428572,0.048608388867110934,0.13823857302118173,108,0.9642857142857143,0.042336338690709525,63,0.5625,0.024696197569580556,0.07023411371237458,81,0.7232142857142857,0.7232142857142857,5,0.044642857142857144,0.001960015680125441,0.005574136008918618,408,3.642857142857143,0.159937279498236,46,0.4107142857142857,0.01803214425715406,0.05128205128205128,1.6377891023128186,4.939239513916111,279,89,70,303,271,133,129,56,71,62,71,116,72,72,77,57,68,65,80,2,26,67,58,12,10,20,11,88,20,26,9,31,33,51,33,14,16,20,18,15,17,13,7,8,22,6,2,3,8,10,2,6,1
26285,5305,8290,226,6,8,45,4380.833333333333,117.88888888888889,11331,138,82.1086956521739,4904.009519430673,1.3333333333333333,1890,0.07190412782956059,221,0.9778761061946902,36.833333333333336,95,0.42035398230088494,15.833333333333334,12,0.05309734513274336,2,23.47345132743363,63,7,0.12831858407079647,0.2610619469026549,0,0,0,0,200,0.477326968973747,0.8849557522123894,0.03770028275212064,18,0.04295942720763723,0.07964601769911504,0.0033930254476908575,89,0.21241050119331742,0.3938053097345133,0.016776625824693685,0,96,51,9,45,10,6,81,0,0.4247787610619469,0.22566371681415928,0.03982300884955752,0.19911504424778761,0.04424778761061947,0.02654867256637168,0.3584070796460177,13.643643665601829,12.072987747408103,50.806996384276005,12.004231314588846,15.097203339644517,47.93706734050505,13.58445193221867,10.366720980374167,1529,6.765486725663717,0.2882186616399623,1967,8.70353982300885,0.3707822808671065,779,3.4469026548672566,0.1468426013195099,0.5094833224329627,419,1.8539823008849559,0.07898209236569274,210,0.9292035398230089,0.03958529688972667,0.13734466971877043,117,0.5176991150442478,0.022054665409990574,12,0.05309734513274336,0.0022620169651272385,0.007848266841072597,444,1.9646017699115044,0.08369462770970783,222,0.9823008849557522,0.041847313854853914,0.14519293655984303,140,0.6194690265486725,0.02639019792648445,61,0.26991150442477874,0.011498586239396796,0.03989535644211903,219,0.9690265486725663,0.9690265486725663,3,0.01327433628318584,0.0005655042412818096,0.001962066710268149,687,3.0398230088495577,0.1295004712535344,53,0.2345132743362832,0.00999057492931197,0.03466317854807063,1.5626767200754006,4.954759660697455,514,199,114,508,501,173,164,153,177,117,99,218,230,241,252,91,98,99,135,91,164,77,94,77,38,16,15,118,24,52,33,39,64,85,37,56,16,32,48,13,12,27,20,21,13,18,31,24,10,13,3,11,1
26142,5375,8650,224,6,3,40,4357,134.375,10307,1916,5.379436325678497,3219.7147958579603,0.5,1916,0.07329202050340448,213,0.9508928571428571,35.5,31,0.13839285714285715,5.166666666666667,10,0.044642857142857144,1.6666666666666667,23.995535714285715,76,4,0.1875,0.30357142857142855,1,0.004464285714285714,0,0,227,0.42992424242424243,1.0133928571428572,0.04223255813953489,8,0.015151515151515152,0.03571428571428571,0.0014883720930232557,104,0.19696969696969696,0.4642857142857143,0.019348837209302326,2,78,44,6,47,25,8,68,0.008928571428571428,0.3482142857142857,0.19642857142857142,0.026785714285714284,0.20982142857142858,0.11160714285714286,0.03571428571428571,0.30357142857142855,13.475455299003322,11.56456930232558,46.33255450581396,12.758026370431896,15.99077242524917,46.92588026524703,14.316199699542324,10.346568803986711,1562,6.973214285714286,0.2906046511627907,1739,7.763392857142857,0.32353488372093026,728,3.25,0.13544186046511628,0.4660691421254802,528,2.357142857142857,0.09823255813953488,263,1.1741071428571428,0.04893023255813953,0.16837387964148529,314,1.4017857142857142,0.05841860465116279,22,0.09821428571428571,0.004093023255813954,0.014084507042253521,303,1.3526785714285714,0.05637209302325581,183,0.8169642857142857,0.03404651162790698,0.11715749039692702,146,0.6517857142857143,0.027162790697674417,74,0.33035714285714285,0.013767441860465116,0.04737516005121639,218,0.9732142857142857,0.9732142857142857,7,0.03125,0.0013023255813953488,0.004481434058898848,770,3.4375,0.14325581395348838,58,0.25892857142857145,0.010790697674418604,0.03713188220230474,1.6093023255813954,4.8636279069767445,574,143,121,576,539,202,194,152,194,94,136,295,213,198,221,165,140,135,165,34,55,102,81,39,26,34,16,154,78,40,31,32,45,66,45,56,45,59,43,14,19,21,6,10,50,22,20,29,8,51,13,6,1
25393,4818,8546,242,6,12,61,4232.166666666667,78.98360655737704,9133,1488,6.137768817204301,3428.489779285723,2,1488,0.05859882644823376,170,0.7024793388429752,28.333333333333332,55,0.22727272727272727,9.166666666666666,13,0.05371900826446281,2.1666666666666665,19.90909090909091,54,2,0.1446280991735537,0.2644628099173554,0,0,0,0,183,0.5273775216138329,0.756198347107438,0.03798256537982565,37,0.10662824207492795,0.15289256198347106,0.007679535076795351,91,0.2622478386167147,0.3760330578512397,0.018887505188875053,2,63,46,13,65,25,19,52,0.008264462809917356,0.2603305785123967,0.19008264462809918,0.05371900826446281,0.26859504132231404,0.10330578512396695,0.07851239669421488,0.21487603305785125,13.34833748443338,13.703453715234534,36.5667496886675,13.104973017849733,15.800913242009134,53.6488707159219,14.412065233608136,12.004455832295559,1439,5.946280991735537,0.29867164798671647,1694,7,0.3515981735159817,673,2.78099173553719,0.13968451639684518,0.467685892981237,347,1.4338842975206612,0.07202158572021586,171,0.7066115702479339,0.03549190535491906,0.11883252258512857,120,0.49586776859504134,0.024906600249066,6,0.024793388429752067,0.0012453300124533001,0.004169562195969423,573,2.3677685950413223,0.11892901618929017,290,1.1983471074380165,0.06019095060190951,0.20152883947185546,189,0.78099173553719,0.03922789539227895,84,0.34710743801652894,0.017434620174346202,0.05837387074357193,199,0.8223140495867769,0.8223140495867769,6,0.024793388429752067,0.0012453300124533001,0.004169562195969423,720,2.975206611570248,0.149439601494396,54,0.2231404958677686,0.0112079701120797,0.037526059763724806,1.7737650477376505,5.270444167704442,312,81,82,346,318,187,185,147,174,165,116,175,187,166,172,98,78,80,109,8,6,69,69,10,10,4,5,99,5,29,4,73,73,104,7,4,3,11,40,76,30,34,54,42,16,7,46,3,45,5,2,35,1
18503,3618,6118,175,10,2,30,1850.3,120.6,4354,297,14.65993265993266,1118.3787919225856,0.2,1789,0.0966870237258823,95,0.5428571428571428,9.5,36,0.2057142857142857,3.6,8,0.045714285714285714,0.8,20.674285714285713,76,1,0.18285714285714286,0.25142857142857145,0,0,0,0,115,0.3938356164383562,0.6571428571428571,0.03178551686014373,21,0.07191780821917808,0.12,0.005804311774461028,60,0.2054794520547945,0.34285714285714286,0.01658374792703151,0,31,28,10,81,5,7,21,0,0.17714285714285713,0.16,0.05714285714285714,0.46285714285714286,0.02857142857142857,0.04,0.12,12.994796256811178,12.839480375898287,42.792888557213956,12.426647492695256,15.456005054094607,51.30981174029975,14.138980108339055,11.046900348100767,1177,6.725714285714286,0.32531785516860146,1172,6.6971428571428575,0.32393587617468217,518,2.96,0.14317302377003868,0.44010195412064573,292,1.6685714285714286,0.08070757324488667,171,0.9771428571428571,0.0472636815920398,0.14528462192013594,66,0.37714285714285717,0.01824212271973466,10,0.05714285714285714,0.002763957987838585,0.008496176720475786,372,2.125714285714286,0.10281923714759536,207,1.1828571428571428,0.05721393034825871,0.17587085811384875,172,0.9828571428571429,0.04754007739082366,74,0.4228571428571429,0.02045328911000553,0.06287170773152082,176,1.0057142857142858,1.0057142857142858,5,0.02857142857142857,0.0013819789939192924,0.004248088360237893,485,2.7714285714285714,0.13405196241017137,49,0.28,0.013543394140409067,0.041631265930331354,1.6909894969596462,5.114151464897733,205,110,92,241,220,137,126,110,143,54,56,167,165,148,158,75,91,83,74,3,3,60,45,18,2,2,3,72,4,25,4,30,40,53,6,3,8,8,25,46,14,31,29,33,15,8,19,6,17,8,1,20,1
11223,2300,3727,92,5,4,16,2244.6,143.75,3407,1354,2.516248153618907,803.3743212226789,0.8,1354,0.1206451038046868,62,0.6739130434782609,12.4,10,0.10869565217391304,2,10,0.10869565217391304,2,25,101,8,0.15217391304347827,0.3695652173913043,0,0,0,0,117,0.5246636771300448,1.2717391304347827,0.050869565217391305,12,0.053811659192825115,0.13043478260869565,0.0052173913043478265,47,0.21076233183856502,0.5108695652173914,0.02043478260869565,0,38,9,5,11,23,3,30,0,0.41304347826086957,0.09782608695652174,0.05434782608695652,0.11956521739130435,0.25,0.03260869565217391,0.32608695652173914,14.052752173913042,11.707843478260866,44.371217391304384,13.281130434782607,16.573913043478264,49.99112688553682,14.708789706363127,10.911026086956522,800,8.695652173913043,0.34782608695652173,666,7.239130434782608,0.28956521739130436,340,3.6956521739130435,0.14782608695652175,0.425,223,2.4239130434782608,0.09695652173913044,129,1.4021739130434783,0.05608695652173913,0.16125,118,1.2826086956521738,0.051304347826086956,12,0.13043478260869565,0.0052173913043478265,0.015,244,2.652173913043478,0.10608695652173913,130,1.4130434782608696,0.05652173913043478,0.1625,92,1,0.04,53,0.5760869565217391,0.023043478260869565,0.06625,97,1.0543478260869565,1.0543478260869565,3,0.03260869565217391,0.0013043478260869566,0.00375,277,3.010869565217391,0.12043478260869565,36,0.391304347826087,0.01565217391304348,0.045,1.6204347826086956,4.879565217391304,196,58,56,216,198,56,55,56,75,50,45,154,80,85,94,55,62,56,77,3,18,33,37,11,8,1,3,41,17,14,5,18,30,49,9,14,9,17,16,6,3,14,6,11,15,7,9,2,7,5,4,11,1
15575,3122,5163,109,5,4,21,3115,148.66666666666666,5077,918,5.530501089324619,1871.5105396443805,0.8,918,0.058940609951845906,98,0.8990825688073395,19.6,8,0.07339449541284404,1.6,4,0.03669724770642202,0.8,28.642201834862384,147,10,0.1834862385321101,0.3853211009174312,0,0,0,0,137,0.4612794612794613,1.2568807339449541,0.0438821268417681,16,0.05387205387205387,0.14678899082568808,0.005124919923126201,42,0.1414141414141414,0.3853211009174312,0.013452914798206279,0,20,15,2,44,12,8,14,0,0.1834862385321101,0.13761467889908258,0.01834862385321101,0.4036697247706422,0.11009174311926606,0.07339449541284404,0.12844036697247707,16.388298226848228,12.500640614990385,37.8561183727204,15.094680368383006,17.87584293766052,51.919440039487085,15.376687468858488,11.409568329522948,1033,9.477064220183486,0.3308776425368354,1079,9.899082568807339,0.3456117873158232,444,4.073394495412844,0.14221652786675207,0.4298160696999032,297,2.7247706422018347,0.09513132607303011,181,1.6605504587155964,0.05797565663036515,0.17521781219748306,166,1.5229357798165137,0.053171044202434334,15,0.13761467889908258,0.004804612427930814,0.01452081316553727,208,1.908256880733945,0.06662395900064061,137,1.2568807339449541,0.0438821268417681,0.13262342691190707,115,1.055045871559633,0.03683536194746957,68,0.6238532110091743,0.021780909673286355,0.06582768635043562,138,1.2660550458715596,1.2660550458715596,5,0.045871559633027525,0.0016015374759769379,0.00484027105517909,422,3.871559633027523,0.13516976297245356,42,0.3853211009174312,0.013452914798206279,0.04065827686350436,1.653747597693786,4.988789237668161,243,61,58,295,259,107,107,70,111,56,52,144,127,129,121,110,57,57,94,12,51,67,44,13,10,10,7,66,7,15,30,28,34,52,31,42,15,17,30,9,4,8,5,8,19,9,8,22,16,22,36,10,1
