"characterCount","wordCount","syllableCount","sentenceCount","sectionCount","subsectionCount","paragraphCount","meanSectionSize","meanParagraphSize","largestSectionSize","shortestSectionSize","largestShortestSectionRatio","sectionSizeStandardDeviation","meanOfSubsectionsPerSection","abstractSize","abstractSizeArtcileLengthRatio","citationCount","citationCountPerSentence","citationCountPerSection","externalLinksCount","externalLinksPerSentence","externalLinksPerSection","imageCount","imagePerSentence","imagePerSection","meanSentenceSize","largestSentenceSize","shortestSentenceSize","largeSentenceRate","shortSentenceRate","questionCount","questionRatio","exclamationCount","exclamationRatio","toBeVerbCount","toBeVerbRatio","toBeVerbPerSentence","toBeVerbRate","automatedReadabilityIndex","colemanLiauIndex","fleshReadingEase","fleschKincaidGradeLevel","gunningFogIndex","lasbarhetsIndex","smogGrading","linsearWriteFormula","daleChallReadabilityFormula","differentWordCount","differentWordsPerSentence","differentWordsRate","nounCount","nounsPerSentence","nounsRate","differentNounCount","differentNounsPerSentence","differentNounsRate","verbCountentence","verbsRate","differentVerbCount","differentVerbsPerSentence","differentVerbsRate","pronounCount","pronounsPerSentence","pronounsRate","differentPronounCount","differentPronounsPerSentence","differentPronounsRate","adjectiveCount","adjectivesPerSentence","differentAdjectiveCount","differentAdjectivesPerSentence","differentAdjectivesRate","adverbCount","adverbsPerSentence","adverbsRate","differentAdverbCount","differentAdverbsPerSentence","differentAdverbsRate","coordinatingConjunctionCount","coordinatingConjunctionsPerSentence","coordinatingConjunctionsRate","differentCoordinatingConjunctionCount","differentCoordinatingConjunctionsPerSentence","differentCoordinatingConjunctionsRate","subordinatingPrepositionAndConjunctionCount","subordinatingPrepositionsAndConjunctionsPerSentence","subordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionAndConjunctionCount","differentSubordinatingPrepositionsAndConjunctionsPerSentence","differentSubordinatingPrepositionsAndConjunctionsRate","syllablesPerWord","charactersPerWord","qualityClass"
14771,2973,4743,148,6,5,24,2461.833333,123.875,31237,17,1837.470588,3760.512074,0.833333,1095,0.074132,84,0.567568,14,11,0.074324,1.833333,4,0,0.666667,20.087838,51,4,0.121622,0.310811,0,0,0,0,120,0.489796,0.810811,0.040363,12.014999,11.940558,51.478539,11.069484,340.049935,1286.893585,76.895784,-0.550676,289.787616,1057,7.141892,0.355533,931,6.290541,0.313152,440,2.972973,0.147999,,0.082408,151,1.02027,0.05079,44,0.297297,0.0148,6,0.040541,0.002018,301,2.033784,187,1.263514,0.062899,113,0.763514,0.038009,61,0.412162,0.020518,162,1.094595,1.094595,4,0.027027,0.001345,382,2.581081,0.12849,35,0.236486,0.011773,1.595358,4.968382,7
6684,1357,2215,52,5,0,9,1336.8,150.777778,31237,17,1837.470588,3728.615052,0,1095,0.163824,44,0.846154,8.8,10,0.192308,2,1,0,0.2,26.096154,74,9,0.153846,0.365385,0,0,0,0,52,0.416,1,0.03832,14.817517,12.028091,42.256763,13.84837,744.498889,2828.432585,128.146107,0.144231,635.471997,572,11,0.421518,461,8.865385,0.33972,255,4.903846,0.187915,,0.092115,91,1.75,0.06706,43,0.826923,0.031688,10,0.192308,0.007369,99,1.903846,77,1.480769,0.056743,37,0.711538,0.027266,29,0.557692,0.021371,37,0.711538,0.711538,3,0.057692,0.002211,197,3.788462,0.145173,21,0.403846,0.015475,1.632277,4.925571,7
16990,3124,5915,122,5,0,26,3398,120.153846,31237,17,1837.470588,3694.615088,0,1095,0.06445,37,0.303279,7.4,17,0.139344,3.4,3,0,0.6,25.606557,87,6,0.221311,0.368852,0,0,0,0,88,0.372881,0.721311,0.028169,16.988804,15.022663,20.662206,16.738747,339.692047,1278.634468,86.092189,-0.348361,286.058554,1014,8.311475,0.324584,1097,8.991803,0.351152,490,4.016393,0.15685,,0.075544,146,1.196721,0.046735,72,0.590164,0.023047,9,0.07377,0.002881,261,2.139344,136,1.114754,0.043534,67,0.54918,0.021447,39,0.319672,0.012484,121,0.991803,0.991803,6,0.04918,0.001921,502,4.114754,0.160691,33,0.270492,0.010563,1.893406,5.43854,7
33043,6769,11120,260,5,13,50,6608.6,135.38,31237,17,1837.470588,3824.162441,2.6,1095,0.033139,202,0.776923,40.4,10,0.038462,2,3,0,0.6,26.034615,112,2,0.188462,0.338462,1,0.003846,0,0,206,0.338259,0.792308,0.030433,14.579261,11.766382,41.4304,13.948343,169.805189,628.592196,61.315688,-0.709615,141.110444,1762,6.776923,0.260304,2174,8.361538,0.32117,721,2.773077,0.106515,,0.089969,287,1.103846,0.042399,285,1.096154,0.042104,19,0.073077,0.002807,529,2.034615,257,0.988462,0.037967,261,1.003846,0.038558,113,0.434615,0.016694,231,0.888462,0.888462,9,0.034615,0.00133,832,3.2,0.122913,53,0.203846,0.00783,1.642783,4.881519,7
19339,3878,6318,175,5,9,42,3867.8,92.333333,31237,17,1837.470588,3790.502663,1.8,1095,0.056621,82,0.468571,16.4,9,0.051429,1.8,12,0,2.4,22.16,60,3,0.102857,0.262857,0,0,0,0,98,0.355072,0.56,0.025271,13.138058,12.186931,46.5131,12.276846,293.515882,1102.642652,74.868353,-0.625714,249.073467,1093,6.245714,0.281846,1285,7.342857,0.331356,427,2.44,0.110108,,0.071171,175,1,0.045126,49,0.28,0.012635,7,0.04,0.001805,396,2.262857,187,1.068571,0.048221,186,1.062857,0.047963,87,0.497143,0.022434,147,0.84,0.84,3,0.017143,0.000774,535,3.057143,0.137958,43,0.245714,0.011088,1.62919,4.986849,7
18495,3638,6233,149,8,2,30,2311.875,121.266667,31237,17,1837.470588,3733.441238,0.25,1095,0.059205,69,0.463087,8.625,31,0.208054,3.875,7,0,0.875,24.416107,68,6,0.187919,0.355705,0,0,0,0,103,0.367857,0.691275,0.028312,14.722927,12.880649,37.107131,14.149269,321.223287,1206.04381,81.897513,-0.506711,271.463295,1232,8.268456,0.338648,1192,8,0.327653,630,4.228188,0.173172,,0.076965,169,1.134228,0.046454,171,1.147651,0.047004,11,0.073826,0.003024,299,2.006711,172,1.154362,0.047279,141,0.946309,0.038758,62,0.416107,0.017042,134,0.899329,0.899329,3,0.020134,0.000825,525,3.52349,0.14431,36,0.241611,0.009896,1.713304,5.083837,7
32866,6702,11340,315,9,17,76,3651.777778,88.184211,31237,17,1837.470588,3703.302701,1.888889,1095,0.033317,82,0.260317,9.111111,12,0.038095,1.333333,19,0,2.111111,21.27619,71,2,0.196825,0.352381,0,0,0,0,299,0.547619,0.949206,0.044614,12.305508,11.64376,42.09374,12.673695,186.069414,689.590523,58.647015,-0.763492,155.881874,1333,4.231746,0.198896,2072,6.577778,0.309161,486,1.542857,0.072516,,0.081468,210,0.666667,0.031334,111,0.352381,0.016562,13,0.04127,0.00194,668,2.120635,250,0.793651,0.037302,199,0.631746,0.029693,82,0.260317,0.012235,188,0.596825,0.596825,7,0.022222,0.001044,917,2.911111,0.136825,48,0.152381,0.007162,1.692032,4.903909,7
14139,2870,4887,162,6,6,37,2356.5,77.567568,31237,17,1837.470588,3671.575766,1,1095,0.077445,110,0.679012,18.333333,4,0.024691,0.666667,6,0,1,17.716049,58,5,0.117284,0.179012,0,0,0,0,111,0.476395,0.685185,0.038676,10.631749,11.496906,44.797391,11.412151,428.884329,1607.328616,81.21104,-0.570988,364.175105,877,5.41358,0.305575,959,5.919753,0.334146,374,2.308642,0.130314,,0.081185,118,0.728395,0.041115,41,0.253086,0.014286,6,0.037037,0.002091,260,1.604938,133,0.820988,0.046341,133,0.820988,0.046341,59,0.364198,0.020557,126,0.777778,0.777778,7,0.04321,0.002439,341,2.104938,0.118815,29,0.179012,0.010105,1.702787,4.926481,7
25611,4786,9053,320,11,6,56,2328.272727,85.464286,31237,17,1837.470588,3619.394996,0.545455,1095,0.042755,161,0.503125,14.636364,46,0.14375,4.181818,3,0,0.272727,14.95625,76,2,0.1875,0.315625,0,0,0,0,138,0.402332,0.43125,0.028834,11.252431,13.686143,31.628539,12.56333,269.534527,1001.19427,59.839078,-0.760937,228.17997,1458,4.55625,0.304639,1702,5.31875,0.355621,637,1.990625,0.133097,,0.071667,204,0.6375,0.042624,56,0.175,0.011701,8,0.025,0.001672,511,1.596875,259,0.809375,0.054116,141,0.440625,0.029461,72,0.225,0.015044,163,0.509375,0.509375,6,0.01875,0.001254,635,1.984375,0.132679,41,0.128125,0.008567,1.891559,5.351233,7
18847,3700,6522,160,7,6,46,2692.428571,80.434783,31237,17,1837.470588,3583.827645,0.857143,1095,0.058099,92,0.575,13.142857,64,0.4,9.142857,10,0,1.428571,23.125,69,7,0.16875,0.3125,0,0,0,0,86,0.324528,0.5375,0.023243,14.124222,12.871449,34.238476,14.228642,358.460811,1326.452868,84.299867,-0.590625,301.072181,1158,7.2375,0.312973,1310,8.1875,0.354054,526,3.2875,0.142162,,0.071622,211,1.31875,0.057027,35,0.21875,0.009459,9,0.05625,0.002432,280,1.75,147,0.91875,0.03973,89,0.55625,0.024054,50,0.3125,0.013514,131,0.81875,0.81875,6,0.0375,0.001622,484,3.025,0.130811,33,0.20625,0.008919,1.762703,5.093784,7
34938,7137,11550,305,6,13,57,5823,125.210526,31237,17,1837.470588,3656.457589,2.166667,1095,0.031341,184,0.603279,30.666667,39,0.127869,6.5,18,0,3,23.4,62,3,0.177049,0.291803,0,0,0,0,256,0.445993,0.839344,0.035869,13.327024,11.719608,46.173533,12.632259,196.906588,724.788028,62.967153,-0.804918,164.201582,1963,6.436066,0.275046,2321,7.609836,0.325207,839,2.75082,0.117556,,0.080426,342,1.121311,0.047919,134,0.439344,0.018775,14,0.045902,0.001962,466,1.527869,274,0.898361,0.038391,180,0.590164,0.025221,94,0.308197,0.013171,217,0.711475,0.711475,4,0.013115,0.00056,938,3.07541,0.131428,53,0.17377,0.007426,1.618327,4.895334,7
15575,3122,5163,109,5,4,21,3115,148.666667,31237,17,1837.470588,3629.406789,0.8,1095,0.070305,98,0.899083,19.6,8,0.073394,1.6,4,0,0.8,28.642202,147,10,0.183486,0.385321,0,0,0,0,137,0.461279,1.256881,0.043882,16.388298,12.500641,37.856118,15.09468,446.613831,1656.17953,103.971019,-0.380734,375.813636,1033,9.477064,0.330878,1036,9.504587,0.331839,440,4.036697,0.140935,,0.095131,178,1.633028,0.057015,145,1.330275,0.046445,11,0.100917,0.003523,205,1.880734,137,1.256881,0.043882,107,0.981651,0.034273,62,0.568807,0.019859,138,1.266055,1.266055,5,0.045872,0.001602,407,3.733945,0.130365,34,0.311927,0.01089,1.653748,4.988789,7
30433,6412,10097,268,5,1,40,6086.6,160.3,31237,17,1837.470588,3738.316909,0.2,1095,0.035981,209,0.779851,41.8,102,0.380597,20.4,3,0,0.6,23.925373,108,3,0.175373,0.335821,1,0.003731,1,0.003731,173,0.319188,0.645522,0.026981,12.887557,10.870811,49.330815,12.322399,226.844011,842.01494,68.254146,-0.76306,191.665786,1868,6.970149,0.291329,2210,8.246269,0.344666,1034,3.858209,0.16126,,0.084529,264,0.985075,0.041173,400,1.492537,0.062383,21,0.078358,0.003275,395,1.473881,227,0.847015,0.035402,142,0.529851,0.022146,71,0.264925,0.011073,198,0.738806,0.738806,4,0.014925,0.000624,857,3.197761,0.133656,56,0.208955,0.008734,1.574704,4.746257,7
43465,9304,14477,412,5,5,42,8693,221.52381,31237,17,1837.470588,3850.989383,1,1095,0.025193,212,0.514563,42.4,69,0.167476,13.8,5,0,1,22.582524,70,5,0.184466,0.320388,0,0,0,0,320,0.357942,0.776699,0.034394,11.864718,10.358534,52.276356,11.577954,163.818048,607.378902,56.532102,-0.850728,139.601225,2309,5.604369,0.248173,2990,7.257282,0.321367,1096,2.660194,0.117799,,0.096088,381,0.924757,0.04095,513,1.245146,0.055138,23,0.055825,0.002472,563,1.366505,269,0.652913,0.028912,271,0.657767,0.029127,98,0.237864,0.010533,268,0.650485,0.650485,3,0.007282,0.000322,1069,2.59466,0.114897,57,0.13835,0.006126,1.555997,4.671647,7
14942,3016,4982,111,5,4,22,2988.4,137.090909,31237,17,1837.470588,3842.469189,0.8,1095,0.073283,77,0.693694,15.4,20,0.18018,4,15,0,3,27.171171,66,2,0.225225,0.369369,0,0,0,0,102,0.481132,0.918919,0.03382,15.490075,12.241565,39.509179,14.498667,495.404277,1861.487327,106.770211,-0.445946,427.623225,1115,10.045045,0.369695,990,8.918919,0.328249,539,4.855856,0.178714,,0.070292,171,1.540541,0.056698,132,1.189189,0.043767,12,0.108108,0.003979,219,1.972973,152,1.369369,0.050398,116,1.045045,0.038462,58,0.522523,0.019231,91,0.81982,0.81982,3,0.027027,0.000995,424,3.81982,0.140584,32,0.288288,0.01061,1.651857,4.954244,7
13195,2746,4444,125,6,4,29,2199.166667,94.689655,31237,17,1837.470588,3812.559674,0.666667,1095,0.082986,72,0.576,12,13,0.104,2.166667,4,0,0.666667,21.968,62,3,0.152,0.28,0,0,0,0,122,0.437276,0.976,0.044428,12.186356,11.106992,47.624734,12.074097,547.636435,2063.202335,101.404277,-0.468,474.492988,942,7.536,0.343044,854,6.832,0.310998,439,3.512,0.159869,,0.101602,157,1.256,0.057174,167,1.336,0.060816,12,0.096,0.00437,137,1.096,103,0.824,0.037509,66,0.528,0.024035,45,0.36,0.016387,100,0.8,0.8,5,0.04,0.001821,343,2.744,0.124909,32,0.256,0.011653,1.618354,4.805171,7
43399,8132,14400,324,8,13,72,5424.875,112.944444,31237,17,1837.470588,3828.888638,1.625,1095,0.025231,173,0.533951,21.625,5,0.015432,0.625,12,0,1.5,25.098765,73,2,0.188272,0.354938,0,0,0,0,222,0.336874,0.685185,0.0273,16.255793,14.401146,31.551588,15.093747,200.61501,746.511987,65.599554,-0.804012,170.554071,2180,6.728395,0.268077,2560,7.901235,0.314806,1035,3.194444,0.127275,,0.081038,327,1.009259,0.040212,419,1.29321,0.051525,19,0.058642,0.002336,735,2.268519,326,1.006173,0.040089,367,1.132716,0.04513,129,0.398148,0.015863,342,1.055556,1.055556,7,0.021605,0.000861,1053,3.25,0.129488,51,0.157407,0.006272,1.770782,5.336818,7
49255,9225,16444,353,11,12,84,4477.727273,109.821429,31237,17,1837.470588,3807.079784,1.090909,1095,0.022231,204,0.577904,18.545455,36,0.101983,3.272727,27,0,2.454545,26.133144,135,3,0.186969,0.399433,0,0,0,0,243,0.31114,0.688385,0.026341,16.784654,14.462396,29.506346,15.635986,187.4809,696.265476,64.566286,-0.800283,157.625855,2474,7.008499,0.268184,2804,7.943343,0.303957,1127,3.192635,0.122168,,0.084661,416,1.17847,0.045095,599,1.696884,0.064932,22,0.062323,0.002385,793,2.246459,360,1.01983,0.039024,326,0.923513,0.035339,128,0.362606,0.013875,389,1.101983,1.101983,6,0.016997,0.00065,1194,3.382436,0.129431,52,0.147309,0.005637,1.782547,5.339295,7
54383,11212,17831,450,4,10,90,13595.75,124.577778,31237,17,1837.470588,4135.377624,2.5,1095,0.020135,200,0.444444,50,12,0.026667,3,20,0,5,24.915556,111,3,0.197778,0.357778,1,0.002222,1,0.002222,329,0.307764,0.731111,0.029344,13.873294,11.532504,47.002133,12.893192,161.603753,602.070068,58.649627,-0.861111,136.398843,2748,6.106667,0.245095,3595,7.988889,0.320639,1272,2.826667,0.11345,,0.095344,476,1.057778,0.042455,682,1.515556,0.060828,27,0.06,0.002408,658,1.462222,325,0.722222,0.028987,330,0.733333,0.029433,133,0.295556,0.011862,340,0.755556,0.755556,7,0.015556,0.000624,1363,3.028889,0.121566,53,0.117778,0.004727,1.59035,4.850428,7
22040,4325,7698,190,6,13,47,3673.333333,92.021277,31237,17,1837.470588,4135.677754,2.166667,1095,0.049682,136,0.715789,22.666667,56,0.294737,9.333333,9,0,1.5,22.763158,78,6,0.163158,0.352632,0,0,0,0,138,0.384401,0.726316,0.031908,13.953521,12.863861,33.152175,14.290267,411.001217,1548.89372,89.523981,-0.655263,352.583657,1457,7.668421,0.336879,1394,7.336842,0.322312,657,3.457895,0.151908,,0.083006,225,1.184211,0.052023,163,0.857895,0.037688,14,0.073684,0.003237,384,2.021053,214,1.126316,0.04948,157,0.826316,0.036301,72,0.378947,0.016647,141,0.742105,0.742105,5,0.026316,0.001156,581,3.057895,0.134335,37,0.194737,0.008555,1.779884,5.095954,7
18519,3621,6123,176,10,2,31,1851.9,116.806452,31237,17,1837.470588,4087.920757,0.2,1095,0.059128,95,0.539773,9.5,36,0.204545,3.6,8,0,0.8,20.573864,76,1,0.181818,0.255682,0,0,0,0,115,0.393836,0.653409,0.031759,12.945441,12.83356,42.896522,12.387245,495.443022,1876.290912,93.563261,-0.616477,426.486748,1177,6.6875,0.325048,1128,6.409091,0.311516,494,2.806818,0.136426,,0.080641,163,0.926136,0.045015,59,0.335227,0.016294,8,0.045455,0.002209,362,2.056818,198,1.125,0.054681,165,0.9375,0.045568,70,0.397727,0.019332,176,1,1,5,0.028409,0.001381,457,2.596591,0.126208,37,0.210227,0.010218,1.690969,5.114333,7
13389,2756,4516,117,7,0,24,1912.714286,114.833333,31237,17,1837.470588,4053.88803,0,1095,0.081784,62,0.529915,8.857143,7,0.059829,1,3,0,0.428571,23.555556,62,7,0.162393,0.273504,0,0,0,0,90,0.45,0.769231,0.032656,13.229559,11.509187,44.299986,12.932225,656.867796,2489.030823,114.677475,-0.431624,565.521735,804,6.871795,0.291727,933,7.974359,0.338534,363,3.102564,0.131713,,0.072569,117,1,0.042453,61,0.521368,0.022134,11,0.094017,0.003991,187,1.598291,107,0.91453,0.038824,63,0.538462,0.022859,35,0.299145,0.0127,96,0.820513,0.820513,4,0.034188,0.001451,416,3.555556,0.150943,34,0.290598,0.012337,1.638607,4.858128,7
49496,9949,16549,329,12,8,73,4124.666667,136.287671,31237,17,1837.470588,4022.056506,0.666667,1095,0.022123,371,1.12766,30.916667,6,0.018237,0.5,17,0,1.416667,30.240122,112,3,0.179331,0.382979,0,0,0,0,305,0.452522,0.927052,0.030656,17.122181,12.474005,35.419053,15.83157,198.756014,741.58682,70.991982,-0.788754,166.588327,2024,6.151976,0.203438,3185,9.680851,0.320133,844,2.56535,0.084833,,0.067746,356,1.082067,0.035782,165,0.50152,0.016585,11,0.033435,0.001106,727,2.209726,306,0.930091,0.030757,307,0.933131,0.030857,107,0.325228,0.010755,373,1.133739,1.133739,6,0.018237,0.000603,1377,4.18541,0.138406,46,0.139818,0.004624,1.663383,4.974972,7
11606,2344,3859,91,6,0,23,1934.333333,101.913043,31237,17,1837.470588,3996.034123,0,1095,0.094348,55,0.604396,9.166667,10,0.10989,1.666667,6,0,1,25.758242,95,5,0.197802,0.362637,0,0,0,0,82,0.416244,0.901099,0.034983,14.770051,12.164881,41.410777,13.882421,809.501249,3070.956077,132.727676,-0.247253,696.420453,852,9.362637,0.363481,725,7.967033,0.3093,359,3.945055,0.153157,,0.084044,142,1.56044,0.06058,73,0.802198,0.031143,12,0.131868,0.005119,160,1.758242,102,1.120879,0.043515,78,0.857143,0.033276,41,0.450549,0.017491,60,0.659341,0.659341,5,0.054945,0.002133,330,3.626374,0.140785,31,0.340659,0.013225,1.646331,4.951365,7
24380,4340,8413,185,7,7,57,3482.857143,76.140351,31237,17,1837.470588,3990.981395,1,1095,0.044914,262,1.416216,37.428571,59,0.318919,8.428571,7,0,1,23.459459,62,2,0.178378,0.335135,0,0,0,0,181,0.556923,0.978378,0.041705,16.758209,15.969217,19.028303,16.433244,452.305443,1706.188769,95.203182,-0.608108,385.826615,1244,6.724324,0.286636,1351,7.302703,0.31129,519,2.805405,0.119585,,0.074885,159,0.859459,0.036636,81,0.437838,0.018664,7,0.037838,0.001613,530,2.864865,260,1.405405,0.059908,171,0.924324,0.039401,67,0.362162,0.015438,172,0.92973,0.92973,5,0.027027,0.001152,579,3.12973,0.13341,42,0.227027,0.009677,1.938479,5.617512,7
29926,5914,10362,232,7,8,49,4275.142857,120.693878,31237,17,1837.470588,3975.018418,1.142857,1095,0.03659,204,0.87931,29.142857,57,0.24569,8.142857,5,0,0.714286,25.491379,89,7,0.163793,0.331897,0,0,0,0,176,0.409302,0.758621,0.02976,15.149213,12.792776,32.732437,15.026579,343.331486,1287.830854,86.367111,-0.734914,291.422357,1753,7.556034,0.296415,2098,9.043103,0.354751,894,3.853448,0.151167,,0.072709,249,1.073276,0.042103,243,1.047414,0.041089,18,0.077586,0.003044,550,2.37069,248,1.068966,0.041934,153,0.659483,0.025871,77,0.331897,0.01302,180,0.775862,0.775862,3,0.012931,0.000507,786,3.387931,0.132905,42,0.181034,0.007102,1.752114,5.060196,7
32734,6584,11066,231,6,10,55,5455.666667,119.709091,31237,17,1837.470588,3993.527071,1.666667,1095,0.033451,149,0.645022,24.833333,85,0.367965,14.166667,5,0,0.833333,28.502165,75,2,0.225108,0.385281,0,0,0,0,194,0.419006,0.839827,0.029465,16.238023,12.395371,35.714598,15.35859,317.779967,1189.562947,87.537065,-0.707792,269.187361,1849,8.004329,0.280832,2090,9.047619,0.317436,730,3.160173,0.110875,,0.070322,282,1.220779,0.042831,138,0.597403,0.02096,14,0.060606,0.002126,634,2.744589,300,1.298701,0.045565,309,1.337662,0.046932,135,0.584416,0.020504,233,1.008658,1.008658,4,0.017316,0.000608,880,3.809524,0.133657,56,0.242424,0.008505,1.680741,4.97175,7
15471,3185,5083,135,8,0,29,1933.875,109.827586,31237,17,1837.470588,3970.922986,0,1095,0.070778,69,0.511111,8.625,12,0.088889,1.5,7,0,0.875,23.592593,74,5,0.192593,0.303704,0,0,0,0,132,0.442953,0.977778,0.041444,13.244918,11.507215,47.873825,12.442948,649.047712,2450.637374,114.087612,-0.5,556.846906,1017,7.533333,0.319309,1013,7.503704,0.318053,419,3.103704,0.131554,,0.093564,193,1.42963,0.060597,89,0.659259,0.027943,12,0.088889,0.003768,189,1.4,132,0.977778,0.041444,102,0.755556,0.032025,58,0.42963,0.01821,84,0.622222,0.622222,3,0.022222,0.000942,400,2.962963,0.125589,37,0.274074,0.011617,1.595918,4.857457,7
73438,14487,24835,716,7,27,101,10491.142857,143.435644,66585,17,3916.764706,5082.29644,3.857143,1095,0.014911,380,0.530726,54.285714,15,0.02095,2.142857,31,0,4.428571,20.23324,77,2,0.173184,0.314246,0,0,0,0,416,0.407045,0.581006,0.028715,12.562715,12.54416,41.268855,12.529651,156.518781,582.707521,52.628724,-0.90433,132.782453,3264,4.558659,0.225305,4434,6.192737,0.306068,1599,2.23324,0.110375,,0.070546,438,0.611732,0.030234,228,0.318436,0.015738,13,0.018156,0.000897,1478,2.064246,462,0.645251,0.031891,446,0.622905,0.030786,124,0.173184,0.008559,630,0.879888,0.879888,5,0.006983,0.000345,2178,3.041899,0.150342,55,0.076816,0.003797,1.714296,5.069234,7
25421,5046,8408,185,5,4,38,5084.2,132.789474,66585,17,3916.764706,5081.349659,0.8,1095,0.043075,182,0.983784,36.4,40,0.216216,8,10,0,2,27.275676,137,3,0.189189,0.432432,0,0,0,0,183,0.497283,0.989189,0.036266,15.93612,12.737352,38.183721,14.709503,445.115581,1671.346648,101.428364,-0.586486,378.96454,1557,8.416216,0.308561,1613,8.718919,0.319659,656,3.545946,0.130004,,0.072929,259,1.4,0.051328,110,0.594595,0.021799,15,0.081081,0.002973,471,2.545946,253,1.367568,0.050139,146,0.789189,0.028934,80,0.432432,0.015854,189,1.021622,1.021622,5,0.027027,0.000991,653,3.52973,0.129409,43,0.232432,0.008522,1.66627,5.037852,7
9363,1921,3118,89,6,0,13,1560.5,147.769231,66585,17,3916.764706,5050.474936,0,1095,0.11695,60,0.674157,10,6,0.067416,1,1,0,0.166667,21.58427,52,5,0.191011,0.303371,0,0,0,0,64,0.376471,0.719101,0.033316,12.318788,11.487892,47.61161,11.980598,1155.140735,4370.360948,145.22187,-0.331461,993.164368,675,7.58427,0.351379,641,7.202247,0.33368,294,3.303371,0.153045,,0.088496,119,1.337079,0.061947,92,1.033708,0.047892,9,0.101124,0.004685,77,0.865169,56,0.629213,0.029151,67,0.752809,0.034878,38,0.426966,0.019781,65,0.730337,0.730337,4,0.044944,0.002082,254,2.853933,0.132223,27,0.303371,0.014055,1.623113,4.874024,7
7967,1524,2763,84,5,1,11,1593.4,138.545455,66585,17,3916.764706,5025.826495,0.2,1095,0.137442,70,0.833333,14,20,0.238095,4,3,0,0.6,18.142857,50,1,0.178571,0.285714,0,0,0,0,68,0.527132,0.809524,0.044619,12.26385,13.307323,35.040866,12.879021,1460.931684,5529.346735,149.819392,-0.208333,1257.44802,643,7.654762,0.421916,497,5.916667,0.326115,263,3.130952,0.172572,,0.084646,84,1,0.055118,35,0.416667,0.022966,6,0.071429,0.003937,175,2.083333,131,1.559524,0.085958,56,0.666667,0.036745,43,0.511905,0.028215,61,0.72619,0.72619,3,0.035714,0.001969,199,2.369048,0.130577,26,0.309524,0.01706,1.812992,5.22769,7
6915,1489,2430,66,3,6,15,2305,99.266667,66585,17,3916.764706,5009.756727,2,1095,0.158351,15,0.227273,5,19,0.287879,6.333333,3,0,1,22.560606,95,9,0.212121,0.318182,0,0,0,0,64,0.64,0.969697,0.042982,11.723809,10.19503,45.871512,12.465856,1502.993349,5686.235541,168.958347,-0.022727,1292.759274,470,7.121212,0.315648,470,7.121212,0.315648,212,3.212121,0.142377,,0.067159,76,1.151515,0.051041,21,0.318182,0.014103,7,0.106061,0.004701,131,1.984848,65,0.984848,0.043653,31,0.469697,0.020819,20,0.30303,0.013432,47,0.712121,0.712121,3,0.045455,0.002015,231,3.5,0.155138,29,0.439394,0.019476,1.631968,4.644056,7
19104,3698,6402,180,4,5,47,4776,78.680851,66585,17,3916.764706,5015.124407,1.25,1095,0.057318,94,0.522222,23.5,36,0.2,9,4,0,1,20.544444,45,3,0.144444,0.283333,1,0.005556,0,0,122,0.480315,0.677778,0.032991,13.17425,13.135511,39.522356,12.850565,618.093386,2332.077502,104.236461,-0.586111,530.435177,1254,6.966667,0.339102,1324,7.355556,0.358031,592,3.288889,0.160087,,0.068686,180,1,0.048675,55,0.305556,0.014873,7,0.038889,0.001893,291,1.616667,169,0.938889,0.0457,114,0.633333,0.030827,60,0.333333,0.016225,110,0.611111,0.611111,3,0.016667,0.000811,437,2.427778,0.118172,33,0.183333,0.008924,1.731206,5.166036,7
19456,3715,6610,167,6,6,44,3242.666667,84.431818,66585,17,3916.764706,4985.000089,1,1095,0.056281,127,0.760479,21.166667,26,0.155689,4.333333,9,0,1.5,22.245509,55,3,0.11976,0.323353,0,0,0,0,146,0.514085,0.874251,0.0393,14.359715,13.663817,33.729294,14.081172,624.004529,2355.668619,108.789247,-0.55988,535.730163,1026,6.143713,0.276178,1206,7.221557,0.32463,438,2.622754,0.1179,,0.076447,144,0.862275,0.038762,41,0.245509,0.011036,8,0.047904,0.002153,359,2.149701,179,1.071856,0.048183,93,0.556886,0.025034,50,0.299401,0.013459,122,0.730539,0.730539,7,0.041916,0.001884,544,3.257485,0.146433,36,0.215569,0.00969,1.779273,5.237147,7
24315,4949,8119,201,10,9,56,2431.5,88.375,66585,17,3916.764706,4946.357833,0.9,1095,0.045034,108,0.537313,10.8,87,0.432836,8.7,6,0,0.6,24.621891,69,3,0.199005,0.328358,0,0,0,0,164,0.472622,0.81592,0.033138,14.021711,11.886927,43.054652,13.370832,478.759647,1804.819256,100.184745,-0.674129,409.983393,1248,6.208955,0.252172,1797,8.940299,0.363104,543,2.701493,0.109719,,0.070115,197,0.9801,0.039806,97,0.482587,0.0196,8,0.039801,0.001616,329,1.636816,165,0.820896,0.03334,111,0.552239,0.022429,54,0.268657,0.010911,170,0.845771,0.845771,5,0.024876,0.00101,633,3.149254,0.127905,44,0.218905,0.008891,1.640533,4.913114,7
